"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLC29A3",-0.210684170000004,8.728553215,-0.894525332903819,0.381601642942633,0.598803172601113,-5.89959174732208
"SAGE1",0.554973389999999,4.022747025,0.894468602634722,0.381631259133762,0.598807264420002,-5.89964120959988
"DNAI3",-0.385594529999999,4.557629785,-0.894162491966358,0.381791091220285,0.598932040057312,-5.89990805308335
"CRADD-AS1",0.514892300000002,4.64630444,0.894052551960379,0.3818485058832,0.598932040057312,-5.90000386970154
"INPP5K",0.141790510000002,8.145999575,0.894033522942041,0.381858444105947,0.598932040057312,-5.9000204530649
"CYP2D6",-0.281737610000001,6.964850575,-0.894005908950371,0.381872866278028,0.598932040057312,-5.90004451746208
"CYP2D7",-0.281737610000001,6.964850575,-0.894005908950371,0.381872866278028,0.598932040057312,-5.90004451746208
"LOC101929829",-0.281737610000001,6.964850575,-0.894005908950371,0.381872866278028,0.598932040057312,-5.90004451746208
"GPRASP3",0.198825950000001,7.477953605,0.893856931146362,0.381950680263808,0.599007467521884,-5.90017433335261
"SEMG1",0.752234095000001,4.4850417275,0.893769300431984,0.381996456366201,0.599007467521884,-5.90025068346796
"BCL11A",0.304549659999999,9.55097323,0.893758667706836,0.382002010883222,0.599007467521884,-5.90025994698583
"AMY1A",-0.371490609999999,8.924329895,-0.893342113708549,0.382219659903181,0.599143188889618,-5.90062278021046
"AMY1B",-0.371490609999999,8.924329895,-0.893342113708549,0.382219659903181,0.599143188889618,-5.90062278021046
"AMY1C",-0.371490609999999,8.924329895,-0.893342113708549,0.382219659903181,0.599143188889618,-5.90062278021046
"AMY2A",-0.371490609999999,8.924329895,-0.893342113708549,0.382219659903181,0.599143188889618,-5.90062278021046
"MKRN3",-0.527317500000002,4.53474275,-0.893334416506811,0.382223682452517,0.599143188889618,-5.90062948327851
"ZNF143-AS1",-0.206601470000001,8.337143765,-0.892680128693957,0.382565714635113,0.599593647522776,-5.90119907192967
"CFAP251",0.263265500000004,6.24205855,0.892650153881409,0.382581388949918,0.599593647522776,-5.90122515721897
"FKBP1A",0.206366150000004,10.606909925,0.892629508684518,0.382592184903916,0.599593647522776,-5.90124312303161
"LINC00475",-0.4191694,4.81998302,-0.892386087753397,0.382719491701494,0.599750766929165,-5.90145492333063
"HLTF",0.252554049999999,10.906834825,0.891368915675048,0.383251765029482,0.60054243285523,-5.90233938779185
"PYROXD2",-0.262287920000002,7.64199284,-0.891201666100655,0.383339331299785,0.600637195353183,-5.90248472779497
"BAMBI",0.50135798,8.65263344,0.890926627317472,0.383483361047446,0.600820408295027,-5.90272368204906
"DPP7",0.132920100000002,9.12162505,0.890757677240496,0.383571852922869,0.600916587842915,-5.90287043251786
"LEFTY1",0.772178929999999,6.258657075,0.890523003183967,0.383694791710391,0.601066715679438,-5.90307422844453
"ARPP21",-0.49895085,3.675743685,-0.890371608157502,0.383774116850662,0.60114850534803,-5.90320567683259
"EXOC7",-0.125184699999998,9.5672013,-0.889895484422474,0.384023657664809,0.601496892552912,-5.90361893592386
"TNFRSF8",-0.30327191,6.367602915,-0.889558479926004,0.384200349363537,0.601688926680752,-5.90391132113159
"RNF123",-0.16740548,7.69706674,-0.889558119589818,0.384200538316693,0.601688926680752,-5.90391163370474
"OR11A1",-0.407368180000002,4.04836021,-0.88938278193639,0.384292489164632,0.601790420770522,-5.9040637162763
"FAM9C",-0.460644459999998,3.23088346,-0.889300723848732,0.384335527171207,0.601815309902735,-5.90413488148341
"BIRC6",0.132088600000005,11.6504598,0.889142738554789,0.38441839657896,0.601869775105349,-5.90427187781994
"DLGAP3",-0.405531360000003,4.88763141,-0.889095744999611,0.384443048788328,0.601869775105349,-5.90431262376964
"UBR1",0.125893850000002,11.157502575,0.889079158191183,0.38445175026124,0.601869775105349,-5.90432700495408
"LINC02249",-0.607389950000001,4.603669105,-0.888956373992663,0.384516167128325,0.601928118435508,-5.90443345428219
"SMAD3",-0.203413269999999,9.380417565,-0.888856867715904,0.384568376796821,0.6019371634342,-5.90451971257568
"GRK3-AS1",-0.38306799,4.358497285,-0.888841873172618,0.384576244645954,0.6019371634342,-5.90453271001623
"NAV2-AS2",-0.56495898,3.06517244,-0.888734113403272,0.384632790838052,0.601966460271758,-5.9046261114625
"MIR99AHG",0.454611839999999,6.67405901,0.888675487741291,0.384663556545325,0.601966460271758,-5.90467692123231
"LOC284798",-0.5590602,4.28316455,-0.888650985152946,0.384676415548702,0.601966460271758,-5.90469815625377
"CUL1",0.134816499999999,10.20378175,0.888515341320891,0.384747606797257,0.602035372312935,-5.90481570140261
"FBH1",-0.122513900000001,9.34379515,-0.888320674534866,0.384849790770938,0.602145286550713,-5.90498436528307
"PRRG3",-0.444939089999999,5.581644195,-0.888278047437696,0.38487216885617,0.602145286550713,-5.90502129385455
"ANAPC2",0.26685874,6.53416991,0.888094387746353,0.384968595066913,0.602253649536307,-5.90518038264927
"TOMM34",0.148014,9.4375081,0.887821757903109,0.385111762264616,0.602435114737092,-5.90541648279745
"IFT43",0.113105750000001,9.900532775,0.88761014892222,0.385222909464828,0.602566468586475,-5.90559969219687
"ROBO2",0.713203379999999,6.30270432,0.88754986605254,0.385254576783173,0.602573490078288,-5.90565187726306
"ETS2",0.282824999999995,11.8279054,0.887457396880495,0.385303155280515,0.602606959348497,-5.90573191869067
"LINC00901",-0.537597529999999,2.110894455,-0.887387887354984,0.38533967462415,0.602621564935602,-5.90579208115704
"KRT85",0.4443266,4.61985585,0.887255592080811,0.38540918701893,0.602654235276853,-5.90590657446357
"SMCR5",-0.553360734999998,5.0032677825,-0.887244663747471,0.385414929502074,0.602654235276853,-5.90591603155039
"FTL",-0.0921893000000047,15.2682556,-0.887091017185987,0.385495671718979,0.602676783452149,-5.90604898179503
"DOCK1",0.228931150000003,8.418029865,0.887060444316728,0.385511739276803,0.602676783452149,-5.90607543394088
"TCEAL8",0.158439699999997,10.71337515,0.887043124019369,0.385520842146697,0.602676783452149,-5.90609041937197
"LINC02582",0.418097415000001,2.2332715925,0.887010321666015,0.385538082165975,0.602676783452149,-5.90611879905782
"LINC00582",-0.42831161,6.331315605,-0.886900775113529,0.385595660508077,0.602724294213521,-5.90621356868148
"LOC102723382",-0.544799419999999,8.36294628,-0.886565705479543,0.385771810248568,0.602912852342573,-5.90650337316981
"LOC105379516",-0.544799419999999,8.36294628,-0.886565705479543,0.385771810248568,0.602912852342573,-5.90650337316981
"USP32",0.1376001,11.03349925,0.886516138331612,0.385797872724915,0.602912852342573,-5.90654623562888
"NSD1",0.170018500000003,8.1209012,0.886332759372198,0.385894303698546,0.603021046468879,-5.90670479065991
"TRAV38-1",-0.386294200000001,5.52447095,-0.886240599519525,0.385942772512828,0.603054282146869,-5.90678446345103
"PLAAT1",0.502700840000001,5.8172085,0.886083028981257,0.386025651453846,0.603141276841665,-5.9069206665025
"FRG1",-0.119501099999994,10.83162375,-0.885830120737308,0.386158700556458,0.603306641535989,-5.90713923220517
"TGFB1",-0.216104800000002,6.26642221,-0.885754748405338,0.38619835800003,0.603326084781474,-5.90720435855714
"HERC2P2",0.13695220000001,11.4777737,0.885611048754767,0.38627397353755,0.603359184676696,-5.90732850977046
"HERC2P9",0.13695220000001,11.4777737,0.885611048754767,0.38627397353755,0.603359184676696,-5.90732850977046
"GRM5",-0.330958809999999,6.159939145,-0.885406923200181,0.386381402229289,0.603484471209973,-5.90750483479697
"KIF21A",-0.1668007,10.46070705,-0.885238091232052,0.386470271177339,0.603580753893547,-5.90765064465354
"ATF7IP",-0.115462800000001,11.3124205,-0.885098760730555,0.386543621394904,0.603600486302195,-5.90777095657515
"AP5B1",-0.344111749999998,5.739743315,-0.885083814665279,0.386551490258916,0.603600486302195,-5.90778386146851
"NLRP5",-0.452278789999999,3.686546405,-0.8850589523888,0.386564580082309,0.603600486302195,-5.90780532787884
"POU3F4",-0.299241300000002,5.47277187,-0.884940711014166,0.386626837363689,0.603609509166882,-5.90790741139299
"SCLT1",0.145908450000002,8.619365275,0.884917110686371,0.386639264362507,0.603609509166882,-5.90792778519431
"GLOD5",-0.418051790000001,6.178784285,-0.884892859877312,0.386652034152184,0.603609509166882,-5.90794872002393
"KCTD19",0.34697,4.17778441,0.884744469257941,0.386730178482876,0.603688994377514,-5.90807680864718
"ASGR2",0.512296829999999,6.375991345,0.884671075612744,0.38676883231343,0.603706827740147,-5.90814015364816
"TMEM186",0.152055300000001,9.15992905,0.884597318812639,0.386807679959556,0.603724961097031,-5.90820380719838
"RPL31",-0.0894503000000011,15.06696165,-0.884545143795232,0.386835162045043,0.603725353913885,-5.90824883229409
"RALY",0.1693965,9.38779535,0.884463515470578,0.386878160607278,0.603732083084501,-5.90831926958068
"RXFP3",0.299676615,2.2135699125,0.884372316363835,0.386926204387742,0.603732083084501,-5.90839795842523
"ZBTB11-AS1",0.240709260000001,6.16189658,0.88434960787124,0.386938167853156,0.603732083084501,-5.90841755070998
"KLRC4",-0.460928374000001,4.908524133,-0.884330192539208,0.386948396582507,0.603732083084501,-5.90843430137509
"MAS1L",-0.472497410000001,3.788656025,-0.884247166348592,0.38699213991381,0.603749704978647,-5.90850592876658
"TTC12",0.152006600000002,8.3327793,0.88419013512598,0.387022189368605,0.603749704978647,-5.90855512648576
"NECTIN2",-0.19450162,9.14938219,-0.884153704168407,0.387041385452236,0.603749704978647,-5.90858655194944
"GLRA1",0.46125147,3.756901795,0.883804838288091,0.387225240383234,0.603994006228836,-5.90888742429937
"RRAS2",0.299392829999999,10.151778485,0.883524266718806,0.387373145265865,0.604182202158951,-5.90912931809869
"PCSK1N",0.434091489999999,5.930855675,0.883087441062239,0.38760349412256,0.60449894964767,-5.9095057847328
"LOC105370447",-0.151165849999998,10.521923175,-0.882735309610215,0.387789247032322,0.604699364609155,-5.90980913482374
"GSAP",0.154818700000005,11.30042305,0.882735080520167,0.38778936789864,0.604699364609155,-5.90980933214121
"SYNPR",-0.845497455000001,5.3929090325,-0.882688729650509,0.387813822803553,0.604699364609155,-5.909849253621
"CHMP4B",0.129887850000001,12.423352375,0.882552389894991,0.387885762067169,0.604769003571814,-5.90996667029441
"GOLIM4",0.139110100000002,11.59724155,0.882428561462525,0.387951107349523,0.604804325883151,-5.91007329762883
"EPN2-AS1",0.444412049999999,4.773380525,0.882406073550827,0.387962975179747,0.604804325883151,-5.91009266024658
"LOC101928844",-0.229043289999999,6.254663745,-0.882343533212643,0.38799598163515,0.604813253802496,-5.91014650654527
"PARD3B",-0.2196158,8.8656704,-0.881533010394071,0.388423911819702,0.605344562569084,-5.91084403591315
"RBBP7",0.13617595,12.716734625,0.881530678133765,0.388425143624771,0.605344562569084,-5.9108460421836
"CD22",-0.354985259999999,7.21280751,-0.881507297895796,0.388437492257315,0.605344562569084,-5.91086615419639
"LITATS1",-0.246465100000001,6.5456495,-0.881378488843594,0.388505529352941,0.605344562569084,-5.91097694874258
"HNRNPCL1",-0.254744990000003,6.100667525,-0.88127979311882,0.388557665835625,0.605344562569084,-5.91106183132686
"HNRNPCL2",-0.254744990000003,6.100667525,-0.88127979311882,0.388557665835625,0.605344562569084,-5.91106183132686
"HNRNPCL3",-0.254744990000003,6.100667525,-0.88127979311882,0.388557665835625,0.605344562569084,-5.91106183132686
"HNRNPCL4",-0.254744990000003,6.100667525,-0.88127979311882,0.388557665835625,0.605344562569084,-5.91106183132686
"GUSBP2",0.242825130000001,7.023956595,0.881232681399876,0.388582554439727,0.605344562569084,-5.91110234634478
"LINC00106",0.266220870000001,7.191868175,0.881115286411855,0.38864457746702,0.605398645894843,-5.9112032946926
"ODR4",0.14071845,10.883776125,0.881054133988216,0.388676888556762,0.605406442053672,-5.9112558749502
"NDUFA13",-0.1122543,12.58292615,-0.88090533708291,0.388755515687195,0.60546581320534,-5.91138379987171
"MAP3K5-AS2",-0.218269630000002,5.963356085,-0.880878641516473,0.388769623237166,0.60546581320534,-5.9114067486971
"SH3TC2",0.569875569999998,4.757038905,0.880362767767969,0.38904230793354,0.605830019953647,-5.91185009310926
"CAPN14",-0.585170356999999,3.9507734015,-0.880332840302188,0.389058131076633,0.605830019953647,-5.91187580555958
"IKZF5",-0.157640800000001,9.9841124,-0.880228041319464,0.389113543342667,0.60584194112311,-5.91196583818258
"MYO9B",-0.135794950000001,8.529378475,-0.880215001503531,0.389120438482391,0.60584194112311,-5.9119770399733
"DAZAP2",-0.105821899999999,13.86106205,-0.880097598110933,0.389182522163155,0.605896053569224,-5.91207788788846
"SUB1",-0.108495299999998,14.06979615,-0.879906362722803,0.3892836625686,0.605980237436743,-5.91224212988609
"SORCS3",-0.64917618,3.63325049,-0.879801095000788,0.389339343811234,0.605980237436743,-5.91233252472041
"ATF7-AS1",0.348133819999999,3.78997142,0.879760407770719,0.389360866672404,0.605980237436743,-5.91236746072588
"OTOA",0.406412169999999,4.510914435,0.879736987095959,0.389373256169043,0.605980237436743,-5.91238757016292
"OTOAP1",0.406412169999999,4.510914435,0.879736987095959,0.389373256169043,0.605980237436743,-5.91238757016292
"C15orf32",-0.48010373,2.548421775,-0.879592223884952,0.389449841384995,0.606056884491242,-5.91251185563875
"EIF3F",-0.114710200000006,13.8605839,-0.879492039343671,0.389502848569792,0.606096831530099,-5.91259785733986
"TANK",0.151061150000002,11.081447525,0.879326182328695,0.389590613139491,0.606181175683,-5.91274021456338
"ULBP3",0.50093297,4.388276405,0.879206678720761,0.389653857452474,0.606181175683,-5.91284277068795
"KRTAP9-3",-0.40202476,4.16663473,-0.879131431190975,0.389693683783093,0.606181175683,-5.91290734033445
"LINC01215",-0.539397699999999,6.74833743,-0.879129531705323,0.389694689160108,0.606181175683,-5.91290897021051
"RBM6",-0.150039299999998,10.8828161,-0.87907321904333,0.389724495608169,0.606181175683,-5.9129572884765
"MAP2",0.310491419999997,8.12687803,0.879068164886811,0.389727170860165,0.606181175683,-5.91296162498267
"ZNF442",-0.322249220000002,6.11862181,-0.879027983805846,0.389748439825049,0.606181175683,-5.91299609984799
"KIAA0586",0.14816299,7.971009315,0.878394102473074,0.39008407134595,0.606621122254649,-5.91353976951167
"ADAM33",-0.312710749999997,9.597263675,-0.878352642766834,0.390106030279378,0.606621122254649,-5.91357531620261
"ZFP36L2",0.128476700000004,13.55850065,0.878312495749877,0.390127294723681,0.606621122254649,-5.91360973594403
"GPRIN1",-0.429535220000001,4.34435814,-0.878247222843745,0.390161869074241,0.606621122254649,-5.91366569407442
"ZCCHC3",0.1438446,9.7556872,0.878235437893456,0.390168111648157,0.606621122254649,-5.91367579684294
"KATNBL1",0.118610949999995,10.529434425,0.878057534448346,0.390262356332749,0.606715649803587,-5.91382829116707
"LINC00115",0.19222464,7.50942639,0.878017360383569,0.39028364067921,0.606715649803587,-5.91386272340728
"NEK11",0.15722241,7.809684555,0.877945828740054,0.390321540248844,0.606726538836919,-5.91392402788358
"MFSD4B",-0.141291199999998,8.81790135,-0.877900841882579,0.390345376842263,0.606726538836919,-5.91396258042549
"GGCX",0.189208499999996,9.31820595,0.87774448744229,0.390428229711534,0.60681277819379,-5.91409655783386
"FLJ32255",0.43883523,7.307208635,0.877525354034702,0.390544368763863,0.606948244103598,-5.91428429235032
"FAAH",-0.222931969999999,6.915937045,-0.877476732043204,0.390570141113438,0.606948244103598,-5.9143259415894
"PARD6A",-0.151120360000002,7.0009109,-0.877223928832648,0.390704158738595,0.607113954541168,-5.91454245659241
"AGXT",-0.44608684,3.95841303,-0.876919947723139,0.390865346905187,0.607319905906756,-5.91480272692483
"PPP3CA",-0.174172900000002,11.54182995,-0.876870667019532,0.390891482445059,0.607319905906756,-5.91484491348882
"NXPH2",-0.453555940000003,4.7418163,-0.876769198319674,0.390945298975129,0.60736095743659,-5.91493176849528
"OR7A10",-0.50498851,4.488371475,-0.876661554054811,0.391002396166472,0.607386180143653,-5.91502389949936
"VARS2",0.148388900000006,9.9115752,0.876635295196788,0.391016325343483,0.607386180143653,-5.91504637244998
"MAF1",0.175413089999998,7.506581925,0.876533438198084,0.391070359099189,0.607405361309113,-5.91513353818846
"KCNMA1",0.380224800000001,10.1627414,0.876508731578156,0.391083466360904,0.607405361309113,-5.91515467985907
"CLOCK",-0.185924449999998,10.780757375,-0.876432926009929,0.391123684232812,0.607424270465821,-5.9152195439097
"MGC2889",-0.558473590000001,3.411044855,-0.876382505759561,0.391150435679064,0.607424270465821,-5.9152626838022
"B3GNT2",0.153128150000006,11.132849075,0.876096793916602,0.391302048239827,0.607617153069422,-5.91550709738518
"ZNF804B",-0.685068942999999,3.4189947585,-0.876037877344639,0.391333317003186,0.607623150870344,-5.9155574886938
"PTPN6",-0.144240659999998,8.56986597,-0.875923507508674,0.391394021108751,0.607654509718463,-5.91565530020561
"SAMHD1",0.173633150000006,12.159184075,0.875896553112713,0.391408328595434,0.607654509718463,-5.91567835045889
"KCTD7",0.272706299999999,8.65090675,0.87569925581827,0.391513065082013,0.607774552999111,-5.91584705075617
"LOC102724938",-0.572152632,2.764161304,-0.875574340627475,0.391579386542571,0.607806897890935,-5.91595384212094
"CCDC47",-0.155339850000004,11.724422875,-0.875554311912851,0.391590021108576,0.607806897890935,-5.91597096357874
